date,ticker,action,quantity,price,pnl,commission,slippage,market_impact,stop_type
2022-01-04,AMD,SELL,3.0,144.41999802440017,-8.730011419963546,1.08314998626709,0.43325999450683594,0.000375428445680127,
2022-01-04,AES,SELL,23.0,21.388315179396304,0.7042288624431272,1.2298281240463258,0.4919312496185303,0.0004839927087024975,
2022-01-04,AFL,SELL,9.0,55.484783117067224,7.924437976700716,1.248407621383667,0.4993630485534668,0.0004987269085212241,
2022-01-04,A,SELL,3.0,147.46621689341893,-7.739548172282269,1.1059966278076172,0.4423986511230469,0.0003914331330309827,
2022-01-04,APD,SELL,1.0,273.97354098564193,1.6515805364231824,0.6849338531494141,0.27397354125976564,0.000150123002620833,
2022-01-04,ABNB,SELL,2.0,170.8000028808411,-1.8799899658568506,0.8540000152587891,0.34160000610351565,0.00023338112833984383,
2022-01-04,AKAM,SELL,4.0,116.94999683118277,-1.120010844214221,1.169499969482422,0.4677999877929688,0.0004376736571582035,
2022-01-04,ALB,SELL,2.0,232.44314551929386,5.663070213392416,1.1622157287597656,0.46488629150390626,0.00043223852805650986,
2022-01-04,ARE,SELL,2.0,189.65022258852622,0.8503261584977508,0.9482511138916015,0.3793004455566406,0.00028773765599893224,
2022-01-04,ALLE,SELL,3.0,125.87956225195505,4.95476821164084,0.9440967178344727,0.37763868713378906,0.00028522195604026366,
2022-01-04,LNT,SELL,9.0,53.98709482511083,-0.5201172923863169,1.214709634780884,0.4858838539123535,0.0004721662389854426,
2022-01-04,ALL,SELL,4.0,111.01920307491736,5.242583784044427,1.1101920318603515,0.4440768127441406,0.00039440843123398906,
2022-01-04,GOOGL,SELL,3.0,143.53865036903304,-0.8827061194633927,1.076539878845215,0.43061595153808596,0.00037086019543810237,
2022-01-04,GOOG,SELL,3.0,143.56314072545382,-0.9811481971736953,1.0767235565185547,0.4306894226074219,0.0003709867574918289,
2022-01-04,MO,SELL,13.0,36.921104394195794,5.188340660311923,1.1999358940124512,0.4799743576049805,0.00046075076791662737,
2022-01-04,AMZN,SELL,2.0,167.52200300619387,-2.8824924006981973,0.8376100158691406,0.33504400634765624,0.00022450897237897665,
2022-01-04,AMCR,SELL,48.0,10.370723713984185,3.9179758811041836,1.2444868469238282,0.4977947387695313,0.0004955992038932517,
2022-01-04,AEE,SELL,6.0,79.26361838989926,-1.2684178344325403,1.1889542770385741,0.4755817108154297,0.000452355927324262,
2022-01-04,AEP,SELL,6.0,77.70711509556027,0.10517073693583256,1.1656067276000976,0.46624269104003907,0.0004347644938965146,
2022-01-04,AXP,SELL,3.0,165.9485624559565,7.742568471385141,1.2446142196655274,0.497845687866211,0.0004957006578539615,
2022-01-04,AIG,SELL,9.0,54.55288309358691,6.698878750485285,1.2274398708343506,0.49097594833374025,0.0004821147636844312,
2022-01-04,AMT,SELL,1.0,253.6280515040558,-1.6190035496551332,0.6340701293945312,0.2536280517578125,0.00012865437727692725,
2022-01-04,AWK,SELL,2.0,167.01242048717288,-4.3936313156933124,0.8350621032714844,0.3340248413085938,0.00022314518922246247,
2022-01-04,AMP,SELL,1.0,301.71389740318216,6.5543972811118465,0.7542847442626953,0.3017138977050781,0.00018206255213678072,
2022-01-04,AME,SELL,3.0,142.72625718137027,3.546386290204566,1.0704469299316406,0.42817877197265625,0.0003666741215360239,
2022-01-04,AMGN,SELL,2.0,203.74322489374697,1.0283961986267514,1.0187161254882813,0.4074864501953125,0.0003320904141855538,
2022-01-04,APH,SELL,11.0,41.93388743971688,0.7176489981405254,1.15318190574646,0.461272762298584,0.0004255451224771319,
2022-01-04,ADI,SELL,3.0,164.77775557236401,-2.2527241886696743,1.2358331680297852,0.49433326721191406,0.0004887307581448113,
2022-01-04,ANSS,SELL,1.0,391.1000057121097,-2.194992456835621,0.9777500152587891,0.39110000610351564,0.00030591842954833995,
2022-01-04,AON,SELL,1.0,287.4636532768242,0.503081987761675,0.7186591339111328,0.28746365356445314,0.00016527070424124786,
2022-01-04,APA,SELL,18.0,26.622196170862054,11.693965947706054,1.1979988288879395,0.4791995315551758,0.0004592643820853998,
2022-01-04,APO,SELL,7.0,68.57936089326886,6.6239161454601145,1.200138816833496,0.48005552673339846,0.0004609066174945613,
2022-01-04,AAPL,SELL,2.0,176.37834149830192,-2.267288561013345,0.8818917083740234,0.35275668334960936,0.00024887455529563315,
2022-01-04,AMAT,SELL,3.0,153.46871932881183,-2.282272799697324,1.1510153961181642,0.4604061584472656,0.0004239476614723374,
2022-01-04,APTV,BUY,2.0,172.21000688619583,0.0,0.861050033569336,0.3444200134277344,0.00023725029129912148,
2022-01-04,ACGL,SELL,11.0,42.914051012953635,3.033366684482175,1.1801364040374756,0.47205456161499026,0.00044567101828304123,
2022-01-04,ADM,SELL,7.0,62.6646575300538,4.26286170288963,1.0966315078735351,0.43865260314941407,0.0003848322124995147,
2022-01-04,ANET,SELL,14.0,34.6650008808287,-6.2650036901267185,1.213275032043457,0.48531001281738284,0.00047105161708161655,
2022-01-04,AJG,SELL,3.0,161.69799788502013,1.0429453762517937,1.2127349853515625,0.485093994140625,0.00047063236630260946,
2022-01-04,AIZ,SELL,3.0,148.34495529585894,2.073691876346345,1.1125871658325195,0.4450348663330078,0.0003961120645040763,
2022-01-04,T,SELL,32.0,15.538987144174563,2.0363154202266287,1.2431189727783203,0.49724758911132816,0.0004945103297540564,
2022-01-04,ATO,SELL,5.0,97.27172078886413,2.8606600661468207,1.215896511077881,0.48635860443115236,0.0004730893842084363,
2022-01-04,ADSK,SELL,1.0,278.1900021630615,-2.7649996679932087,0.6954750061035156,0.27819000244140624,0.00015477935491669926,
2022-01-05,MMM,SELL,3.0,129.93452440609698,0.7311550054003533,0.9745089340209961,0.38980357360839846,0.0003038936519957562,
2022-01-05,AOS,SELL,6.0,78.4384459664096,-2.7228703441205084,1.1765766906738282,0.47063067626953126,0.0004429864668918327,
2022-01-05,ABT,SELL,3.0,126.51937853549396,-4.20299568013921,0.9488953399658203,0.37955813598632815,0.0002881287571868319,
2022-01-05,ABBV,SELL,4.0,119.03128802782803,1.3549189570152294,1.1903128814697266,0.4761251525878906,0.00045339032185368435,
2022-01-05,ACN,SELL,1.0,376.1325069478033,-5.413727183056096,0.9403312683105469,0.37613250732421877,0.0002829513261320069,
2022-01-05,AMD,SELL,3.0,136.14999376022317,-22.360016277924245,1.021124954223633,0.4084499816894531,0.0003336627750842292,
2022-01-05,AES,SELL,24.0,20.408563593463047,-14.969182531998513,1.2245138168334961,0.48980552673339844,0.00047981890803716376,
2022-01-05,AFL,SELL,9.0,55.39258188424945,4.729751087883741,1.2463330936431884,0.4985332374572754,0.0004970707776992643,
2022-01-05,A,SELL,3.0,144.94001755512926,-10.212097603166882,1.0870501327514648,0.43482005310058597,0.00037813695715679273,
2022-01-05,APD,SELL,1.0,278.3839413718517,4.041320522242302,0.6959598541259766,0.27838394165039065,0.0001549952379376162,
2022-01-05,ABNB,SELL,3.0,162.24999983759204,-16.268568253685913,1.216875,0.48675,0.00047385112500000006,
2022-01-05,AKAM,SELL,4.0,115.4800032413469,-4.6666569564873726,1.154800033569336,0.46192001342773437,0.00042674019761015664,
2022-01-05,ALB,SELL,2.0,225.79313637068262,-5.091298873218079,1.1289656829833985,0.45158627319335937,0.0004078603242733348,
2022-01-05,ARE,SELL,2.0,177.4803312432921,-15.659637806384524,0.8874016571044923,0.3549606628417969,0.0002519941443301756,
2022-01-05,ALLE,SELL,4.0,122.94174944969124,-3.274023374885587,1.229417495727539,0.4917669982910156,0.00048366956121631154,
2022-01-05,LNT,SELL,9.0,54.467220251875865,2.534007535437496,1.2255124568939209,0.49020498275756835,0.0004806018502406958,
2022-01-05,ALL,SELL,4.0,110.91840351447145,3.226256880151425,1.1091840362548828,0.44367361450195314,0.00039369255241045544,
2022-01-05,GOOGL,SELL,3.0,136.9536284029729,-13.758514815495403,1.0271522140502929,0.4108608856201172,0.0003376133346650941,
2022-01-05,GOOG,SELL,3.0,136.84008775367255,-14.100204878630763,1.0263006591796875,0.410520263671875,0.0003370537737704516,
2022-01-05,MO,SELL,13.0,36.62743755489041,0.9137810073579544,1.1903917217254638,0.47615668869018557,0.0004534503843688046,
2022-01-05,AMZN,SELL,3.0,164.35699446438718,-7.8964369123629865,1.2326774597167969,0.49307098388671877,0.0004862379903020338,
2022-01-05,AMCR,SELL,48.0,10.387910832497237,3.161971546781473,1.2465493011474609,0.4986197204589844,0.0004972432512611915,
2022-01-05,AEE,SELL,6.0,79.46151725444709,-0.05401659050497187,1.1919227600097657,0.47676910400390626,0.00045461755706537515,
2022-01-05,AEP,SELL,6.0,78.42590324181279,2.945266252634582,1.1763885498046875,0.470555419921875,0.00044284480643570426,
2022-01-05,AXP,SELL,3.0,164.1801756169081,1.6249384718180409,1.231351318359375,0.49254052734375003,0.0004851923421521187,
2022-01-05,AIG,SELL,9.0,53.803943580177155,-0.027718075036489154,1.210588731765747,0.48423549270629884,0.00046896802479302397,
2022-01-05,AMT,SELL,2.0,237.30372595876008,-17.943329332479834,1.1865186309814453,0.4746074523925781,0.00045050446773314666,
2022-01-05,AWK,SELL,3.0,165.78376753424664,-5.872232117544655,1.243378257751465,0.49735130310058595,0.0004947166373917018,
2022-01-05,AMP,SELL,1.0,298.7355648866328,2.3840430767369867,0.7468389129638672,0.2987355651855469,0.00017848587581345625,
2022-01-05,AME,SELL,3.0,140.12754807752808,-2.8331608211267394,1.050956611633301,0.4203826446533203,0.0003534431358514396,
2022-01-05,AMGN,SELL,2.0,201.32878092643878,-2.5336612916536865,1.0066439056396486,0.40265756225585936,0.0003242662248836625,
2022-01-05,APH,SELL,12.0,41.13647838289518,-5.685071205148688,1.234094352722168,0.4936377410888672,0.0004873564388546389,
2022-01-05,ADI,SELL,3.0,162.23403914424867,-6.589249144402459,1.2167552947998048,0.4867021179199219,0.0004737579031754751,
2022-01-05,ANSS,SELL,1.0,376.94000206418207,-10.903330862250243,0.9423500061035156,0.37694000244140624,0.0002841675308810547,
2022-01-05,AON,SELL,1.0,286.2230526921287,-0.4916791600848569,0.7155576324462891,0.28622305297851564,0.00016384727211268433,
2022-01-05,APA,SELL,19.0,25.664302800238403,-3.8693698586940393,1.2190543842315673,0.48762175369262695,0.00047554994934854587,
2022-01-05,APO,SELL,7.0,64.88750451269027,-12.812719163935,1.1355313301086427,0.454212532043457,0.00041261804853065704,
2022-01-05,AAPL,SELL,2.0,171.68667585358605,-7.767080014833084,0.8584333801269531,0.34337335205078123,0.00023581051779717952,
2022-01-05,AMAT,SELL,3.0,148.99142441142226,-10.476105183701975,1.1174356842041016,0.4469742736816406,0.00039957200266646037,
2022-01-05,APTV,BUY,2.0,168.27999894769016,0.0,0.8413999938964843,0.3365599975585938,0.00022654526391328126,
2022-01-05,ACGL,SELL,11.0,42.410072284210514,-1.6735997101101248,1.1662769889831544,0.46651079559326175,0.00043526464481011604,
2022-01-05,ADM,SELL,8.0,62.17530435060464,0.6241410293615672,1.243506088256836,0.49740243530273437,0.0004948183652901817,
2022-01-05,ANET,SELL,15.0,33.287498440800356,-17.825607977043525,1.248281192779541,0.4993124771118164,0.0004986258995990764,
2022-01-05,AJG,SELL,3.0,158.66551192614438,-5.369675159066901,1.1899913406372071,0.4759965362548828,0.00045314540505329197,
2022-01-05,AIZ,SELL,3.0,147.00009140560462,-1.3072666767407952,1.1025006866455078,0.44100027465820313,0.00038896248449722117,
2022-01-05,T,SELL,31.0,15.884432776763498,8.543322903479245,1.2310435414314271,0.4924174165725708,0.00048494982428800947,
2022-01-05,ATO,SELL,5.0,97.5829543090601,2.944551615287452,1.2197869300842286,0.48791477203369144,0.00047612164953737807,
2022-01-05,ADSK,SELL,1.0,264.320007059759,-11.089996602350368,0.6608000183105469,0.26432000732421873,0.0001397301325437501,
2022-01-06,MMM,SELL,3.0,128.85591112592726,-1.878513723048286,0.9664193344116211,0.3865677337646484,0.0002988692255758722,
2022-01-06,AOS,SELL,6.0,78.9642180606094,0.3238215472501338,1.1844632720947266,0.47378530883789066,0.0004489450377412308,
2022-01-06,ABT,SELL,3.0,126.50069414830564,-3.1942867262256556,0.9487552070617676,0.37950208282470704,0.00028804366173658163,
2022-01-06,ABBV,SELL,4.0,118.47061145368274,-0.6658406232573384,1.1847061157226564,0.4738824462890625,0.0004491291458018124,
2022-01-06,ACN,SELL,1.0,357.9689327472435,-17.682976127268205,0.894922332763672,0.35796893310546873,0.00025628351413733514,
2022-01-06,AMD,SELL,3.0,136.2299955911977,-16.59000819100649,1.021724967956543,0.4086899871826172,0.00033405501124665556,
2022-01-06,AES,SELL,24.0,20.329837778722588,-12.55427827367322,1.219790267944336,0.48791610717773437,0.0004761242552869487,
2022-01-06,AFL,SELL,8.0,56.41598123625771,9.559093786546043,1.1283196258544923,0.4513278503417969,0.0004073936569882948,
2022-01-06,A,SELL,3.0,145.44717392669153,-6.517971475540634,1.0908538055419923,0.4363415222167969,0.0003807878480209429,
2022-01-06,APD,SELL,1.0,272.6925351275494,-1.2375643597553108,0.6817313385009766,0.2726925354003906,0.0001487224377261866,
2022-01-06,ABNB,SELL,3.0,159.74999984009688,-16.63799791623279,1.198125,0.47925,0.000459361125,
2022-01-06,AKAM,SELL,4.0,111.87999714143784,-14.300011129072857,1.1187999725341797,0.4475199890136719,0.000400548281133594,
2022-01-06,ALB,SELL,2.0,223.62760902910205,-7.0667652791982505,1.1181380462646484,0.44725521850585936,0.00040007446096144804,
2022-01-06,ARE,SELL,2.0,180.22004681672036,-7.635155084821008,0.9011002349853516,0.3604400939941406,0.00025983412271700986,
2022-01-06,ALLE,SELL,4.0,121.76281726093107,-5.859151691952775,1.217628173828125,0.48705126953125,0.0004744378783040047,
2022-01-06,LNT,SELL,9.0,54.24493402773335,0.40007351644585754,1.2205110168457032,0.48820440673828125,0.00047668708551735426,
2022-01-06,ALL,SELL,4.0,112.18318927980597,6.214049843833266,1.1218318939208984,0.4487327575683594,0.000402722175429808,
2022-01-06,GOOGL,SELL,3.0,136.92629991178933,-10.380375319563655,1.026947250366211,0.4107789001464844,0.0003374786096111108,
2022-01-06,GOOG,SELL,3.0,136.7382048192043,-10.804390364164448,1.0255365371704102,0.4102146148681641,0.00033655206050287235,
2022-01-06,MO,SELL,13.0,37.056659661393965,4.870251173377895,1.2043414402008057,0.4817365760803223,0.00046414025746718433,
2022-01-06,AMZN,SELL,3.0,163.25399763932046,-7.843799318366763,1.2244049835205078,0.48976199340820314,0.0004797336203743536,
2022-01-06,AMCR,SELL,48.0,10.301988591372393,-0.7217221441544552,1.2362386322021484,0.4944954528808594,0.0004890515058396925,
2022-01-06,AEE,SELL,6.0,79.07469932270574,-1.781193254439387,1.186120491027832,0.47444819641113284,0.0004502021821555538,
2022-01-06,AEP,SELL,6.0,78.17169181628623,1.064998157238847,1.1725753784179689,0.4690301513671875,0.00043997856578305365,
2022-01-06,AXP,SELL,3.0,165.68464644059597,4.603763082774236,1.24263484954834,0.49705393981933593,0.0004941252381798481,
2022-01-06,AIG,SELL,9.0,54.72856516128197,6.220406992919571,1.2313927173614503,0.4925570869445801,0.0004852249677986612,
2022-01-06,AMT,SELL,2.0,237.59077429831623,-11.579488594122722,1.187953872680664,0.4751815490722656,0.000451595009157436,
2022-01-06,AWK,SELL,3.0,163.17736800072538,-9.584001649679294,1.2238302612304688,0.48953210449218754,0.00047928336265709993,
2022-01-06,AMP,SELL,1.0,302.7763363669622,4.818610842059854,0.7569408416748047,0.3027763366699219,0.00018334702009451578,
2022-01-06,AME,SELL,3.0,141.80792222135267,1.6559711013138667,1.0635594177246095,0.42542376708984375,0.0003619707632098273,
2022-01-06,AMGN,SELL,2.0,201.35560587758377,-1.860008642781679,1.0067780303955078,0.40271121215820316,0.00032435264079585857,
2022-01-06,APH,SELL,12.0,41.17030330351558,-3.901996941224212,1.2351091003417969,0.49404364013671875,0.00048815823671907927,
2022-01-06,ADI,SELL,3.0,162.75028975408298,-3.780373108356514,1.2206271743774415,0.4882508697509766,0.00047677782362517024,
2022-01-06,ANSS,SELL,1.0,368.88000451366037,-14.222496401866977,0.9222000122070313,0.36888000488281253,0.00027214491600468756,
2022-01-06,AON,SELL,1.0,283.7808224699644,-2.200432107672327,0.7094520568847656,0.28378082275390626,0.0001610631107257679,
2022-01-06,APA,SELL,18.0,26.766790363222064,12.24361082771292,1.2045055675506593,0.4818022270202637,0.00046426677192337143,
2022-01-06,APO,SELL,7.0,64.85953515236673,-9.756378628257096,1.1350418663024902,0.4540167465209961,0.0004122624122430209,
2022-01-06,AAPL,SELL,2.0,168.8206785420028,-10.124306062967037,0.8441033935546876,0.337641357421875,0.00022800337248337268,
2022-01-06,AMAT,SELL,3.0,151.51110824678867,-2.1877903719386893,1.1363333129882813,0.45453332519531253,0.00041320108742621544,
2022-01-06,APTV,BUY,2.0,174.11999529142878,0.0,0.8705999755859375,0.348239990234375,0.0002425421815968752,
2022-01-06,ACGL,SELL,11.0,42.65730662844524,0.7844834399362242,1.173075933456421,0.46923037338256834,0.0004403542866094891,
2022-01-06,ADM,SELL,7.0,62.72808068672855,3.3852608418492096,1.0977414131164551,0.439096565246582,0.00038561158722269176,
2022-01-06,ANET,SELL,15.0,33.16749950903583,-14.550007956398403,1.2437812328338624,0.49751249313354495,0.0004950373616479111,
2022-01-06,AJG,SELL,3.0,160.3942106548811,-0.13768435005394508,1.2029565811157228,0.48118263244628906,0.00046307345153588105,
2022-01-06,AIZ,SELL,3.0,146.54870590800994,-1.9960674871518336,1.0991152954101562,0.4396461181640625,0.0003865774184334576,
2022-01-06,T,SELL,31.0,15.82382772769092,5.024871357858439,1.2263466501235962,0.49053866004943847,0.0004812563540061972,
2022-01-06,ATO,SELL,5.0,96.82318105542682,-0.6407361108053777,1.210289764404297,0.48411590576171876,0.0004687364204229787,
2022-01-06,ADSK,SELL,1.0,264.109985087313,-8.475013997159635,0.6602749633789062,0.2641099853515625,0.00013950816872480512,
2022-01-07,MMM,SELL,3.0,130.26750170068536,1.8850063227591818,0.9770062637329102,0.3908025054931641,0.0003054531965994691,
2022-01-07,AOS,SELL,6.0,78.07225791746006,-4.022351543091162,1.171083869934082,0.46843354797363285,0.00043885997773433153,
2022-01-07,ABT,SELL,3.0,126.89381395992363,-1.611941909291616,0.9517036056518555,0.3806814422607422,0.0002898367209634376,
2022-01-07,ABBV,SELL,4.0,118.16400897596257,-1.513800521930932,1.1816400909423828,0.47265603637695314,0.00044680745744714334,
2022-01-07,ACN,SELL,1.0,351.1031185451347,-19.63903233377158,0.877757797241211,0.3511031188964844,0.0002465468001976777,
2022-01-07,AMD,SELL,3.0,131.99999986789547,-23.423996367993283,0.99,0.396,0.00031363200000000005,
2022-01-07,AES,SELL,24.0,20.20736692313241,-12.342342538876721,1.2124420166015626,0.48497680664062504,0.0004704050059586764,
2022-01-07,AFL,SELL,8.0,57.31029886231489,13.604121259393025,1.1462059783935548,0.45848239135742186,0.00042041220636964034,
2022-01-07,A,SELL,3.0,141.57496628896882,-14.507675595984153,1.0618122482299805,0.4247248992919922,0.00036078248015718585,
2022-01-07,APD,SELL,1.0,272.1344296593581,-1.4365359168137957,0.6803360748291015,0.2721344299316406,0.00014811429590843805,
2022-01-07,ABNB,SELL,3.0,166.05000288554237,1.740008515776708,1.2453750228881837,0.49815000915527347,0.0004963068632427981,
2022-01-07,AKAM,SELL,4.0,110.54000080488959,-15.727997268722902,1.1054000091552734,0.4421600036621094,0.0003910109376769532,
2022-01-07,ALB,SELL,2.0,226.1572568537163,-1.605975794520532,1.1307862854003907,0.4523145141601563,0.0004091768394398764,
2022-01-07,ARE,SELL,2.0,179.49862652935687,-7.262396599489364,0.8974931335449219,0.35899725341796873,0.00025775805592329054,
2022-01-07,ALLE,SELL,4.0,120.39373004306454,-8.949079493654665,1.2039373016357422,0.4815749206542969,0.0004638288084063847,
2022-01-07,LNT,SELL,9.0,54.227153723796086,0.19204052710421138,1.220110960006714,0.48804438400268557,0.0004763746415131216,
2022-01-07,ALL,SELL,4.0,115.43687427410495,15.383031764388534,1.1543687438964845,0.46174749755859373,0.0004264215030032471,
2022-01-07,GOOGL,SELL,3.0,136.20016465861042,-10.047024945067164,1.021501235961914,0.40860049438476564,0.00033390872802294976,
2022-01-07,GOOG,SELL,3.0,136.1949308939672,-9.947369793684288,1.0214619827270508,0.4085847930908203,0.0003338830662901369,
2022-01-07,MO,SELL,13.0,37.478351555502705,8.281796539894579,1.2180464267730713,0.4872185707092285,0.000474763871287887,
2022-01-07,AMZN,SELL,3.0,162.55400069177963,-7.6490694672542645,1.2191550064086913,0.4876620025634766,0.00047562845748844054,
